fname,id,actions,text,category
Cleaned-WLH_Jelly0_6_3_Dirs_1.txt,1066-1,"Any[2,1,3,4]",move to the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_3_Dirs_1.txt,1066-2,"Any[1,3,4]",move to the blue carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_3_Dirs_1.txt,1066-3,"Any[1,1,1,4]",move along the blue one alley past the chair,Conditional
Cleaned-WLH_Jelly0_6_3_Dirs_1.txt,1066-4,Any[4],in front is a hatrack and left is grey flooring,Describe
Cleaned-WLH_Jelly0_6_4_Dirs_1.txt,704-1,"Any[2,1,3,1,4]",from 6 walk forward and move out to the blue carpet,AnyCombination
Cleaned-WLH_Jelly0_6_4_Dirs_1.txt,704-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_6_4_Dirs_1.txt,704-3,"Any[1,1,1,1,4]",walk until you are in the same square as the hatrack,MoveToX
Cleaned-WLH_Jelly0_6_4_Dirs_1.txt,704-4,"Any[1,1,4]",turn left walk to the wall,AnyCombination
Cleaned-WLH_Jelly0_6_4_Dirs_2.txt,1379-1,"Any[2,1,3,4]",move to the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_4_Dirs_2.txt,1379-2,"Any[1,3,4]",again move forward to the blue carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_4_Dirs_2.txt,1379-3,"Any[1,1,1,1,4]",move forward past the chair to the hatrack,Conditional
Cleaned-WLH_Jelly0_6_4_Dirs_2.txt,1379-4,"Any[3,1,1,4]",turn left and move straight to the end of the green octagon alley,AnyCombination
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-1,"Any[2,1,3,1,2,1,3,1,2,1,4]",move to the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-2,"Any[2,1,3,1,2,4]",move to the blue carpet and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-3,"Any[1,3,4]",move to the corner and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-4,"Any[1,2,4]",move to the easel and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-5,Any[4],you should be facing wooden floor and butterflies on the walls,Describe
Cleaned-WLH_Jelly0_6_5_Dirs_1.txt,1016-6,"Any[1,4]",move between the butterfly pictures,MoveToX
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-1,"Any[2,1,3,4]",go forward and turn left at the rose carpet,AnyCombination
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-2,"Any[1,4]",move forward to the blue carpet,MoveToX
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-3,"Any[3,1,1,4]",walk forward on the blue carpet till you get to a chair,AnyCombination
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-5,Any[4],there should be another chair,Describe
Cleaned-WLH_Jelly0_6_7_Dirs_1.txt,1176-6,"Any[1,4]",walk forward,Move
Cleaned-WLH_Jelly0_6_7_Dirs_2.txt,1573-1,"Any[2,1,3,4]",move to the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_7_Dirs_2.txt,1573-2,"Any[1,3,1,1,4]",move along the blue carpet to the chair,AnyCombination
Cleaned-WLH_Jelly0_6_7_Dirs_2.txt,1573-3,"Any[2,1,4]",turn right and move forward to the stool,AnyCombination
Cleaned-WLH_Jelly0_6_7_Dirs_2.txt,1573-4,Any[4],the side alleys are stone,Describe
Cleaned-WLH_Jelly0_7_1_Dirs_1.txt,1367-1,"Any[2,1,4]",face and move to the sofa chair,TurnMoveToX
Cleaned-WLH_Jelly0_7_1_Dirs_1.txt,1367-2,"Any[3,1,4]",turn left and move to this sofa chair,AnyCombination
Cleaned-WLH_Jelly0_7_1_Dirs_1.txt,1367-3,"Any[3,1,4]",turn left again and move along the brick one alley,AnyCombination
Cleaned-WLH_Jelly0_7_1_Dirs_1.txt,1367-4,"Any[2,2,1,1,4]",to your left is grey flooring with a wooden chair in the distance,AnyCombination
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-1,"Any[2,1,4]",face and move to the chair,TurnMoveToX
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-3,"Any[1,2,4]",move to the next chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-4,"Any[1,3,4]",move to the next alley and turn left,AnyCombination
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-5,Any[4],you see a chair and grass side alleys,Describe
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-6,"Any[1,2,4]",move to the chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-7,"Any[1,1,1,1,2,4]",walk along the grass to the hatrack and turn right,AnyCombination
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-8,"Any[1,4]",move to the corner,MoveToX
Cleaned-WLH_Jelly0_7_2_Dirs_1.txt,1160-9,Any[4],from this corner you can view a lamp to your right and the hatrack you just came from,Describe
Cleaned-WLH_Jelly0_7_3_Dirs_1.txt,1055-1,"Any[2,1,2,4]",with your back to the wall move to the chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_7_3_Dirs_1.txt,1055-2,"Any[1,4]",move to the next alley,Conditional
Cleaned-WLH_Jelly0_7_3_Dirs_1.txt,1055-3,Any[4],in front is a hatrack and left is grey flooring,Describe
Cleaned-WLH_Jelly0_7_4_Dirs_1.txt,1162-1,"Any[2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_Jelly0_7_4_Dirs_1.txt,1162-2,Any[4],you see green carpet w/ octagons,Describe
Cleaned-WLH_Jelly0_7_4_Dirs_1.txt,1162-3,"Any[1,1,3,1,1,1,4]",turn onto this carpet and move forward as far as you can,AnyCombination
Cleaned-WLH_Jelly0_7_4_Dirs_2.txt,233-1,"Any[2,2,1,1,4]",with your back to the wall turn right and move to the end,AnyCombination
Cleaned-WLH_Jelly0_7_4_Dirs_2.txt,233-2,"Any[3,1,1,1,4]",here turn left and move past the hatrack to the end of the green octagon floored alley,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-2,"Any[1,3,4]",walk to the chair and turn left,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-3,"Any[1,2,1,1,2,4]",follow the alley,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-4,Any[4],you should see an easel after you turn the corner,Describe
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-5,"Any[1,3,1,4]",walk toward the easel and stop on the block where there are no butterflies on the sides,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_1.txt,736-6,Any[4],you should be two blocks in front of the easel,Describe
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-2,"Any[1,3,1,2,4]",turn left at this sofa chair and turn right at the next one,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-3,"Any[1,1,2,4]",move along the brick flooring and turn right at the end of it,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-4,"Any[1,3,4]",move to the easel and turn left,AnyCombination
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-5,Any[4],you should be facing the longer wooden alley,Describe
Cleaned-WLH_Jelly0_7_5_Dirs_2.txt,714-6,"Any[1,4]",move one block to the middle of the pictures,Move
Cleaned-WLH_Jelly0_7_6_Dirs_1.txt,863-1,"Any[2,1,3,4]",with your back to the wall move forward to the chair and turn left,AnyCombination
Cleaned-WLH_Jelly0_7_6_Dirs_1.txt,863-2,"Any[1,1,2,4]",move to the right side alley with flowered carpet,Conditional
Cleaned-WLH_Jelly0_7_6_Dirs_1.txt,863-3,"Any[1,4]",move down this and stop at the first alley,Conditional
Cleaned-WLH_Jelly0_7_6_Dirs_1.txt,863-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_7_6_Dirs_1.txt,863-5,"Any[1,4]",move into the deadend,MoveToX
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-2,"Any[1,2,4]",move to the brick alley and turn right,AnyCombination
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-3,"Any[1,1,1,1,1,4]",move forward past the lamp and hatrack,AnyCombination
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-4,"Any[1,2,4]",turn right at the stone floor,AnyCombination
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-5,"Any[1,1,4]",move forward two alleys,Move
Cleaned-WLH_L0_1_2_Dirs_1.txt,12-6,Any[4],to your left and right is green octagon flooring and an easel is in front of you,Describe
Cleaned-WLH_L0_1_3_Dirs_1.txt,198-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_1_3_Dirs_1.txt,198-2,"Any[1,2,4]",move forward to the next block and turn right,AnyCombination
Cleaned-WLH_L0_1_3_Dirs_1.txt,198-3,"Any[1,1,1,1,1,1,3,3,3,1,1,3,1,2,1,1,2,1,4]",move forward along the brick floor until you get to,AnyCombination
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-2,"Any[1,2,4]",move forward one alley and turn right,CombinationLang
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-3,"Any[1,1,1,4]",now walk along the brick floor past a lamp,Conditional
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-4,"Any[1,1,1,4]",stop one alley past the lamp,Conditional
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-5,"Any[1,4]",the carpet is flowers,Describe
Cleaned-WLH_L0_1_4_Dirs_1.txt,731-6,"Any[3,1,4]",turn left and move forward one block to the wall,AnyCombination
Cleaned-WLH_L0_1_5_Dirs_1.txt,1030-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_1_5_Dirs_1.txt,1030-2,"Any[1,2,4]",move to the brick floor and turn right,AnyCombination
Cleaned-WLH_L0_1_5_Dirs_1.txt,1030-3,"Any[1,4]",move forward one alley,Move
Cleaned-WLH_L0_1_5_Dirs_1.txt,1030-4,Any[4],the alley to your left has grey floor and you see a lamp in front of you,Describe
Cleaned-WLH_L0_1_6_Dirs_1.txt,506-1,"Any[2,3,1,4]",with your back to the wall turn left and move one block,AnyCombination
Cleaned-WLH_L0_1_6_Dirs_1.txt,506-2,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-1,"Any[2,4]",with your back to the wall,Orient
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-3,"Any[1,2,4]",move forward one block and turn right,CombinationLang
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-4,"Any[1,1,1,1,1,4]",move past the lamp and one block past the hatrack,AnyCombination
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-5,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_1_7_Dirs_1.txt,1080-6,"Any[1,1,4]",move forward two blocks,Move
Cleaned-WLH_L0_2_3_Dirs_1.txt,1564-1,"Any[2,2,4]",with your back to the easel turn right,Orient
Cleaned-WLH_L0_2_3_Dirs_1.txt,1564-2,"Any[1,4]",walk to the corner of the green octagon carpet,MoveToX
Cleaned-WLH_L0_2_3_Dirs_1.txt,1564-3,"Any[2,1,1,4]",turn and move past the chair to the stool,AnyCombination
Cleaned-WLH_L0_2_3_Dirs_1.txt,1564-4,"Any[2,1,4]",turn right and move to the dead end,AnyCombination
Cleaned-WLH_L0_2_4_Dirs_1.txt,982-1,"Any[2,1,1,1,4]",with your back to the easel walk forward two blocks until you get to the blue carpet,AnyCombination
Cleaned-WLH_L0_2_4_Dirs_1.txt,982-2,"Any[3,4]",turn right,Turn
Cleaned-WLH_L0_2_4_Dirs_1.txt,982-3,"Any[1,1,4]",move forward one block until you get to the flower carpeted side alley,Conditional
Cleaned-WLH_L0_2_5_Dirs_1.txt,1065-1,"Any[2,1,1,4]",place your back to the easel and move forward two alleys along the stone floor,AnyCombination
Cleaned-WLH_L0_2_5_Dirs_1.txt,1065-2,"Any[3,1,1,1,1,1,4]",turn left and move along the brick floor past the hatrack and one alley past the lamp,AnyCombination
Cleaned-WLH_L0_2_5_Dirs_1.txt,1065-3,Any[4],to your right is a short alley with grey carpet,Describe
Cleaned-WLH_L0_2_6_Dirs_1.txt,1334-1,"Any[2,1,4]",with your back to the easel walk along the stone flooring to the next alley,AnyCombination
Cleaned-WLH_L0_2_6_Dirs_1.txt,1334-2,Any[4],the alley to your left has grey floor,Describe
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-1,"Any[2,1,4]",move to the stool,TurnMoveToX
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-2,"Any[3,1,1,4]",turn and move past the chair,AnyCombination
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-3,"Any[3,1,1,1,4]",turn left and move to the end of the alley with green octagon floor,AnyCombination
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-4,"Any[2,1,1,4]",turn right and move to the hatrack,AnyCombination
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-5,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-6,"Any[1,1,1,1,4]",move along the flowered carpet two alleys past the lamp,Conditional
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-7,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-8,Any[4],you are facing a chair and wooden flooring,Describe
Cleaned-WLH_L0_3_1_Dirs_1.txt,472-9,"Any[1,4]",move to the chair,MoveToX
Cleaned-WLH_L0_3_2_Dirs_1.txt,1235-1,"Any[2,1,4]",move to the stool,TurnMoveToX
Cleaned-WLH_L0_3_2_Dirs_1.txt,1235-2,"Any[3,1,1,4]",turn and move to the corner past the chair,AnyCombination
Cleaned-WLH_L0_3_2_Dirs_1.txt,1235-3,"Any[3,1,4]",turn right and move along the green octagon carpet to the grey stone carpet,AnyCombination
Cleaned-WLH_L0_3_2_Dirs_1.txt,1235-4,Any[4],there should be an easel to your left,Describe
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-1,"Any[2,1,4]",move to the stool,TurnMoveToX
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-2,"Any[3,1,1,4]",turn and move past the chair to the octagon carpet,AnyCombination
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-3,"Any[3,1,1,1,4]",turn and move to the end of the octagon carpet,TurnMoveToX
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-5,Any[4],you should see flowered carpet,Describe
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-6,"Any[1,1,1,4]",move past the hatrack to the end of this flowered carpet,Conditional
Cleaned-WLH_L0_3_4_Dirs_1.txt,819-7,Any[4],the side alleys have blue carpet,Describe
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-1,"Any[2,1,4]",move to the stool,TurnMoveToX
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-2,"Any[3,1,1,4]",turn and move past the chair to the octagon carpet,AnyCombination
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-3,"Any[3,1,4]",move along the octagon carpet to the stone floor,MoveToX
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-4,Any[4],there is an easel to your left,Describe
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-5,"Any[2,4]",turn right so your back is at the easel,Orient
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-6,"Any[1,1,4]",move along the stone floor two alleys to the brick floor,MoveToX
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-7,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-8,"Any[1,1,1,4]",move along the brick floor one alley past the hatrack,Conditional
Cleaned-WLH_L0_3_5_Dirs_1.txt,174-9,"Any[1,1,4]",you see a lamp in front of you and grey carpeted alley to your right,Conditional
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-1,"Any[2,1,4]",walk to the stool,TurnMoveToX
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-2,"Any[3,1,1,4]",turn and walk one block pst the chair,AnyCombination
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-3,"Any[3,1,2,4]",turn right,Turn
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-4,Any[4],you are facing gray stone carpet and an easel is behind you,Describe
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-5,"Any[1,1,1,4]",walk forward to the end of the aisle to the blue carpet,MoveToX
Cleaned-WLH_L0_3_6_Dirs_1.txt,1540-6,"Any[3,1,4]",turn left and move one block,CombinationLang
Cleaned-WLH_L0_3_7_Dirs_1.txt,1417-1,"Any[2,1,4]",move to the stool,TurnMoveToX
Cleaned-WLH_L0_3_7_Dirs_1.txt,1417-2,"Any[3,1,1,4]",turn and move past the chair to the octagon carpet,AnyCombination
Cleaned-WLH_L0_3_7_Dirs_1.txt,1417-3,"Any[3,1,1,1,4]",move along the octagon carpet to the wall,TurnMoveToX
Cleaned-WLH_L0_3_7_Dirs_1.txt,1417-4,Any[4],to your left and right is flowered carpet,Describe
Cleaned-WLH_L0_4_1_Dirs_1.txt,206-1,"Any[2,1,4]",with your back to the wall move to the hatrack,AnyCombination
Cleaned-WLH_L0_4_1_Dirs_1.txt,206-2,"Any[2,1,1,1,1,4]",turn right and move along the brick floor two alleys past the lamp,AnyCombination
Cleaned-WLH_L0_4_1_Dirs_1.txt,206-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_4_1_Dirs_1.txt,206-4,Any[4],you should be facing a chair and an alley with wooden flooring,Describe
Cleaned-WLH_L0_4_1_Dirs_1.txt,206-5,"Any[1,4]",move to the chair,MoveToX
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-1,"Any[2,1,4]",with your back to the wall move forward to the hatrack,AnyCombination
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-3,"Any[1,1,4]",move along the brick alley til you reach the alley with the stone floor,Conditional
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-4,"Any[2,4]",turn left,Turn
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-5,"Any[1,1,4]",move along the stone floor till you reach the alley with green octagon carpet,Conditional
Cleaned-WLH_L0_4_2_Dirs_1.txt,1303-6,Any[4],there should be an easel one block in front of you,Describe
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-1,"Any[2,1,4]",with your back to the wall move along the flowered carpet one block,AnyCombination
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-2,"Any[3,1,1,4]",turn left at the hatrack and move to the end of the aisle,AnyCombination
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-3,"Any[2,1,1,4]",turn left at the gray stone carpet and move to the alley with octagon flooring on either side,AnyCombination
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-4,Any[4],you are looking at an easel,Describe
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-5,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-6,"Any[1,2,4]",move forward and turn right at the corner,AnyCombination
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-7,"Any[1,1,4]",move past the chair to the stool,Conditional
Cleaned-WLH_L0_4_3_Dirs_1.txt,88-8,"Any[2,1,4]",turn right and go to the dead end,AnyCombination
Cleaned-WLH_L0_4_5_Dirs_1.txt,564-1,"Any[2,2,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_4_5_Dirs_1.txt,564-2,"Any[1,1,4]",move down two blocks til you get to the alley with flowered carpet,Conditional
Cleaned-WLH_L0_4_5_Dirs_1.txt,564-3,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_4_5_Dirs_1.txt,564-4,"Any[1,1,1,3,1,4]",move forward three or four blocks til you get to the green octagon carpet turn left and move forward one block,AnyCombination
Cleaned-WLH_L0_4_6_Dirs_1.txt,687-1,"Any[2,3,1,1,4]",with your back to the wall turn left and move two alleys to the side alley with stone flooring,AnyCombination
Cleaned-WLH_L0_4_6_Dirs_1.txt,687-2,"Any[2,1,1,4]",turn right onto the stone and move to the second alley,AnyCombination
Cleaned-WLH_L0_4_6_Dirs_1.txt,687-3,Any[4],to your left you see a chair and grey carpet,Describe
Cleaned-WLH_L0_4_7_Dirs_1.txt,244-1,"Any[2,1,1,4]",with your back to the wall move forward past the hatrack,AnyCombination
Cleaned-WLH_L0_4_7_Dirs_1.txt,244-2,"Any[1,4]",stop at the alley where there is green octagon floor to your left,Conditional
Cleaned-WLH_L0_5_1_Dirs_1.txt,994-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_L0_5_1_Dirs_1.txt,994-2,"Any[1,3,4]",move to the next alley and turn left,AnyCombination
Cleaned-WLH_L0_5_1_Dirs_1.txt,994-3,"Any[1,4]",move along the wooden floor to the chair,MoveToX
Cleaned-WLH_L0_5_1_Dirs_1.txt,994-4,Any[4],in front of you is a hatrack,Describe
Cleaned-WLH_L0_5_2_Dirs_1.txt,951-1,"Any[2,2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_L0_5_2_Dirs_1.txt,951-2,"Any[1,1,1,1,1,4]",move forward past the lamp and the hatrack until you get to the stone floor,Conditional
Cleaned-WLH_L0_5_2_Dirs_1.txt,951-3,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_5_2_Dirs_1.txt,951-4,"Any[1,1,4]",move along the stone floor until you get to the octagon side alleys,Conditional
Cleaned-WLH_L0_5_2_Dirs_1.txt,951-5,Any[4],you are one block away from an easel,Describe
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-1,"Any[2,2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-2,"Any[1,1,1,4]",move along the brick past the lamp to the hatrack,Conditional
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-3,"Any[2,1,1,4]",turn right and walk along the flowered carpet until the left side alley is green octagon carpeting,AnyCombination
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-4,"Any[3,1,1,1,2,4]",move to the end of this alley and turn right,AnyCombination
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-5,"Any[1,1,4]",move past the chair to the stool,Conditional
Cleaned-WLH_L0_5_3_Dirs_1.txt,889-6,"Any[2,1,4]",turn right and move into the dead end,AnyCombination
Cleaned-WLH_L0_5_4_Dirs_1.txt,809-1,"Any[2,2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_L0_5_4_Dirs_1.txt,809-2,"Any[1,1,1,4]",move along the brick past the lamp to the hatrack,Conditional
Cleaned-WLH_L0_5_4_Dirs_1.txt,809-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_L0_5_4_Dirs_1.txt,809-4,"Any[1,4]",move along the flowers to the blue carpeted side alleys,Conditional
Cleaned-WLH_L0_5_6_Dirs_1.txt,1237-1,"Any[2,1,1,1,1,1,4]",face the long brick alley and move past the lamp and one alley past the hatrack,AnyCombination
Cleaned-WLH_L0_5_6_Dirs_1.txt,1237-2,"Any[2,4]",turn right,Turn
Cleaned-WLH_L0_5_6_Dirs_1.txt,1237-3,"Any[1,4]",move one alley along the stone floor,Move
Cleaned-WLH_L0_5_6_Dirs_1.txt,1237-4,Any[4],two blocks in front of you is an easel and to your left is a chair,Describe
Cleaned-WLH_L0_5_7_Dirs_1.txt,925-1,"Any[2,2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_L0_5_7_Dirs_1.txt,925-2,"Any[1,1,1,4]",move along the brick floor past the lamp to the hatrack,Conditional
Cleaned-WLH_L0_5_7_Dirs_1.txt,925-3,"Any[2,4]",at the hatrack turn right,AnyCombination
Cleaned-WLH_L0_5_7_Dirs_1.txt,925-4,"Any[1,1,4]",move along the flowered carpet two blocks,Move
Cleaned-WLH_L0_5_7_Dirs_1.txt,925-5,Any[4],the alley to your left should have green octagon carpet,Describe
Cleaned-WLH_L0_6_1_Dirs_1.txt,25-1,"Any[2,1,4]",with your back to the easel and the chair to your right move one alley,AnyCombination
Cleaned-WLH_L0_6_1_Dirs_1.txt,25-2,"Any[3,4]",turn left and move onto the brick floor,AnyCombination
Cleaned-WLH_L0_6_1_Dirs_1.txt,25-3,"Any[1,1,1,1,1,1,4]",walk past the hatrack and the lamp to the wooden flooring,AnyCombination
Cleaned-WLH_L0_6_1_Dirs_1.txt,25-4,"Any[3,1,4]",turn left and move to the chair,AnyCombination
Cleaned-WLH_L0_6_2_Dirs_1.txt,1322-1,"Any[2,1,4]",move forward one alley along the stone floor in the direction of the easel,AnyCombination
Cleaned-WLH_L0_6_2_Dirs_1.txt,1322-2,Any[4],the side alleys have green octagon carpet,Describe
Cleaned-WLH_L0_6_3_Dirs_1.txt,644-1,"Any[2,4]",face the easel,TurnToX
Cleaned-WLH_L0_6_3_Dirs_1.txt,644-2,Any[4],to your left is a chair,Describe
