"fname","actions","text","category"
"Cleaned-WLH_L0_3_2_Dirs_1.txt","Any[4]","there should be an easel to your left",""
"Cleaned-WLH_L0_5_6_Dirs_1.txt","Any[2,1,1,1,1,1,4]","face the long brick alley and move past the lamp and one alley past the hatrack",""
"Cleaned-WLH_L0_5_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_L0_5_6_Dirs_1.txt","Any[1,4]","move one alley along the stone floor",""
"Cleaned-WLH_L0_5_6_Dirs_1.txt","Any[4]","two blocks in front of you is an easel and to your left is a chair",""
"Cleaned-KXP_L0_4_3_Dirs_1.txt","Any[2,4]","make a right toward the pink floored area",""
"Cleaned-KXP_L0_4_3_Dirs_1.txt","Any[1,1,4]","go down till the fish are on teh walls",""
"Cleaned-KXP_L0_4_3_Dirs_1.txt","Any[1,3,4]","make the first left in to the fish hallwyas",""
"Cleaned-KXP_L0_4_3_Dirs_1.txt","Any[1,1,1,2,1,1,2,1,4]","follow this for as far as it will go",""
"Cleaned-KLS_L0_6_2_Dirs_1.txt","Any[2,4]","go on the black road towards the end with the easel",""
"Cleaned-KLS_L0_6_2_Dirs_1.txt","Any[1,4]","the next junction is position 2",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[2,1,3,1,1,3,4]","all the way down the winding hall",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[1,2,4]","then a right at the grey hall",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[1,1,4]","continuing until you reach the red hall",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[3,4]","a left at the red hall",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[1,1,1,1,1,1,3,4]","then another left onto a wood hall",""
"Cleaned-TJS_L0_3_1_Dirs_1.txt","Any[1,4]","position 1 has a bench",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[2,1,4]","go until hall ends",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[3,4]","take left",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[1,1,3,4]","take left again when hall ends",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[1,2,4]","take a right at the first intersection",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[1,1,4]","follow the black path until you come to an intersection of the red brick path",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[3,1,1,1,1,4]","take a left onto the red brick and go a ways down until you come to the section with the butterflies on the wall",""
"Cleaned-KLS_L0_3_5_Dirs_1.txt","Any[1,1,1,1,1,4]","position five is the first section after you pass the lamp",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[2,4]","face the hall containing the stool",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the stool",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[1,1,4]","go forward down the bare concrete hall two segments passing the chair",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[4]","you are now facing the yellow-tiled hall",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[1,1,1,4]","go forward three segments to the intersection with the pink-flowered carpet hall",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_3_4_Dirs_1.txt","Any[1,1,1,4]","go forward three segments passing the hatrack to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_L0_2_5_Dirs_1.txt","Any[2,4]","orient yourself along the stone hall with your back facing the easel",""
"Cleaned-EMWC_L0_2_5_Dirs_1.txt","Any[1,1,4]","go forward two segments to intersection with the brick hall",""
"Cleaned-EMWC_L0_2_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_2_5_Dirs_1.txt","Any[1,1,1,1,1,4]","go forward five segments to the second intersection with a bare concrete floor",""
"Cleaned-EMWC_L0_2_5_Dirs_1.txt","Any[1,1,1,1,1,4]","you will pass a hatrack and a lamp",""
"Cleaned-KLS_L0_1_4_Dirs_1.txt","Any[2,4]","go towards the intersection of the red brick path",""
"Cleaned-KLS_L0_1_4_Dirs_1.txt","Any[1,2,4]","take a right onto the red brick",""
"Cleaned-KLS_L0_1_4_Dirs_1.txt","Any[1,1,1,1,4]","follow it until the intersection of the pink flowered path",""
"Cleaned-KLS_L0_1_4_Dirs_1.txt","Any[3,4]","take a left onto it",""
"Cleaned-KLS_L0_1_4_Dirs_1.txt","Any[1,4]","go all the way until you can either go right or left on a blue path",""
"Cleaned-TJS_L0_3_4_Dirs_1.txt","Any[2,1,3,1,1,3,4]","go all the way down the winding hall",""
"Cleaned-TJS_L0_3_4_Dirs_1.txt","Any[1,2,4]","take a right maybe",""
"Cleaned-TJS_L0_3_4_Dirs_1.txt","Any[1,1,1,4]","goi down that hall until you get to the blue hall",""
"Cleaned-TJS_L0_3_4_Dirs_1.txt","Any[3,1,1,4]","then postion 4 is at the intersection of the blue and rose floored halls",""
"Cleaned-EDA_L0_6_5_Dirs_1.txt","Any[2,4]","turn to face the black hallway with the pictures of towers on the walls",""
"Cleaned-EDA_L0_6_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_6_5_Dirs_1.txt","Any[3,1,1,1,1,1,4]","turn left and walk forward four times",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[2,4]","orient yourself along the stone hall with the end of the hall containing the easel at your back",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[4]","the bench in the bare concrete hall should be to your right",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[1,1,4]","go forward two segments along the blue-tiled hall to the intersection with the pink-flowered carpet hall",""
"Cleaned-EMWC_L0_6_4_Dirs_1.txt","Any[4]","there is a bench two segments farther down the hall in front of you",""
"Cleaned-KXP_L0_3_2_Dirs_1.txt","Any[2,1,3,1,1,3,4]","follow this hallway out",""
"Cleaned-KXP_L0_3_2_Dirs_1.txt","Any[1,4]","keep going until you see a aesal on the left",""
"Cleaned-TJS_L0_6_5_Dirs_1.txt","Any[2,1,4]","go down grey hall until you get to the red hall",""
"Cleaned-TJS_L0_6_5_Dirs_1.txt","Any[2,1,3,3,1,1,1,1,1,1,1,2,2,1,4]","spot is near the end of the red hall with a branch to the side with a blank walled dead end",""
"Cleaned-TJS_L0_2_5_Dirs_1.txt","Any[2,1,4]","go straight down thre grey hall",""
"Cleaned-TJS_L0_2_5_Dirs_1.txt","Any[1,3,4]","a left at the red hall",""
"Cleaned-TJS_L0_2_5_Dirs_1.txt","Any[1,1,1,1,1,4]","continue one movement past a lamp pole",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[2,1,4]","with your back to the wall move forward to the hatrack",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[1,1,4]","move along the brick alley til you reach the alley with the stone floor",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[2,4]","turn left",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[1,1,4]","move along the stone floor till you reach the alley with green octagon carpet",""
"Cleaned-WLH_L0_4_2_Dirs_1.txt","Any[4]","there should be an easel one block in front of you",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[2,4]","turn so that there is a wall to your left blue floor to the front and pink floor to your right",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[1,1,4]","go foward twice or until you come upon a charred black floor to your right",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[2,4]","turn to face the black floor",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[4]","you will see pictures on the wall up ahead of towers then butterflys",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[4]","you should now have butterfly pictures in front of you and tower pictures behind you",""
"Cleaned-EDA_L0_4_2_Dirs_1.txt","Any[1,4]","resume your forward course along the black floor for one more click",""
"Cleaned-WLH_L0_6_2_Dirs_1.txt","Any[2,1,4]","move forward one alley along the stone floor in the direction of the easel",""
"Cleaned-WLH_L0_6_2_Dirs_1.txt","Any[4]","the side alleys have green octagon carpet",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[2,4]","orient yourself along the yellow-tiled hall",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[4]","the easel in the stone hall should be to your right",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[1,4]","go forward along the yellow-tiled hall one segment to the intersection with a bare concrete hall",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[1,1,4]","go forward two segments passing a chair to the intersection containing the stool",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_2_3_Dirs_1.txt","Any[1,4]","go forward one segment to the dead end",""
"Cleaned-WLH_L0_2_6_Dirs_1.txt","Any[2,1,4]","with your back to the easel walk along the stone flooring to the next alley",""
"Cleaned-WLH_L0_2_6_Dirs_1.txt","Any[4]","the alley to your left has grey floor",""
"Cleaned-EDA_L0_4_6_Dirs_1.txt","Any[2,4]","turn so that the wall is on your left and the pink hallway is to the right",""
"Cleaned-EDA_L0_4_6_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_L0_4_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_L0_4_6_Dirs_1.txt","Any[4]","you should be facing a black hallway",""
"Cleaned-EDA_L0_4_6_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[2,4]","orient yourself along the wooden hall with the end of the hall containing the hatrack at your back",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the brick hall",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[1,1,1,1,1,1,4]","go forward six segments to the intersection with the stone hall",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with a bare concrete hall",""
"Cleaned-EMWC_L0_1_6_Dirs_1.txt","Any[4]","there is bench one segment down the hall to your left",""
"Cleaned-KLS_L0_6_3_Dirs_1.txt","Any[2,4]","go on the black road towards the end with the easel",""
"Cleaned-KLS_L0_6_3_Dirs_1.txt","Any[1,3,4]","at the next junction of yellow and black take a left",""
"Cleaned-KLS_L0_6_3_Dirs_1.txt","Any[1,2,4]","when the hall ends take a right",""
"Cleaned-KLS_L0_6_3_Dirs_1.txt","Any[1,1,2,4]","when the hall ends again take antoher right",""
"Cleaned-KLS_L0_6_3_Dirs_1.txt","Any[1,4]","3 is at the end of this hall",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[2,4]","orient yourself along the wooden-floored hall with your back to the end containing the hatrack",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the brick hall",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[2,4]","tunr right",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[1,1,1,1,4]","go forward four segments to the intersection with the pink-carpeted hall passing a lamp",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[4]","this intersection contains a hatrack",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_L0_1_4_Dirs_1.txt","Any[4]","there is a bench two segments to your left",""
"Cleaned-KXP_L0_6_1_Dirs_1.txt","Any[2,1,3,1,1,1,1,4]","go to the butterfly walled area",""
"Cleaned-KXP_L0_6_1_Dirs_1.txt","Any[1,4]","follow this hallway tward the lamp",""
"Cleaned-KXP_L0_6_1_Dirs_1.txt","Any[1,1,4]","go doen this hallway",""
"Cleaned-KXP_L0_6_1_Dirs_1.txt","Any[3,4]","make a right",""
"Cleaned-KXP_L0_6_1_Dirs_1.txt","Any[1,4]","go till the bench",""
"Cleaned-KXP_L0_6_2_Dirs_1.txt","Any[2,1,4]","move one space toward the aesal",""
"Cleaned-WLH_L0_3_7_Dirs_1.txt","Any[2,1,4]","move to the stool",""
"Cleaned-WLH_L0_3_7_Dirs_1.txt","Any[3,1,1,4]","turn and move past the chair to the octagon carpet",""
"Cleaned-WLH_L0_3_7_Dirs_1.txt","Any[3,1,1,1,4]","move along the octagon carpet to the wall",""
"Cleaned-WLH_L0_3_7_Dirs_1.txt","Any[4]","to your left and right is flowered carpet",""
"Cleaned-TJS_L0_7_3_Dirs_1.txt","Any[2,1,4]","go straight",""
"Cleaned-TJS_L0_7_3_Dirs_1.txt","Any[1,1,1,4]","all the way down to a winding hall",""
"Cleaned-TJS_L0_7_3_Dirs_1.txt","Any[2,1,1,2,1,4]","until you get to a dead end",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[2,4]","face the pink-flowered carpet hallway",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[1,1,1,4]","go forward three segments to the intersection with the yellow-tiled hallway passing the hatrack",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[1,1,1,4]","go forward three segments along the yellow-tiled hall to the intersection with a bare concrete floor",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection containing the stool passing the chair",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_4_3_Dirs_1.txt","Any[1,4]","go forward one segment to the dead end",""
"Cleaned-KLS_L0_2_7_Dirs_1.txt","Any[2,1,1,4]","go straight on black path to red brick junction",""
"Cleaned-KLS_L0_2_7_Dirs_1.txt","Any[3,4]","go left on red brick",""
"Cleaned-KLS_L0_2_7_Dirs_1.txt","Any[1,1,3,4]","go left on pink flowered path at that juncture",""
"Cleaned-KLS_L0_2_7_Dirs_1.txt","Any[1,1,4]","go straight until you can either go left or towards a dead end",""
"Cleaned-KXP_L0_2_6_Dirs_1.txt","Any[2,1,4]","go one space away from the aesal",""
"Cleaned-EMWC_L0_2_7_Dirs_1.txt","Any[2,4]","orient yourself along the yellow-tiled hallway with the easel in the stone hall to your left",""
"Cleaned-EMWC_L0_2_7_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection with the pink-flowered carpet hall",""
"Cleaned-EMWC_L0_2_7_Dirs_1.txt","Any[4]","there is a hatrack two segments to your right",""
"Cleaned-KXP_L0_3_4_Dirs_1.txt","Any[2,1,3,1,1,3,1,2,4]","go down till you can make a right in to another hallway",""
"Cleaned-KXP_L0_3_4_Dirs_1.txt","Any[1,1,1,4]","go to the end of this till you reach the blue floored area",""
"Cleaned-KXP_L0_3_4_Dirs_1.txt","Any[3,4]","make a left",""
"Cleaned-KXP_L0_3_4_Dirs_1.txt","Any[1,1,4]","keep going till the pink flor id on your left",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[2,4]","turn so that the chair is on your right side",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[4]","you should be facing a long red floored hallway",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[1,1,1,1,1,1,4]","walk forward five times",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[2,4]","turn to the right",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[4]","you should now be facing a black floored hallway",""
"Cleaned-EDA_L0_1_3_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-TJS_L0_7_6_Dirs_1.txt","Any[2,1,4]","one movement forward",""
"Cleaned-TJS_L0_7_6_Dirs_1.txt","Any[1,3,1,4]","then one movement to the left",""
"Cleaned-KXP_L0_4_7_Dirs_1.txt","Any[2,4]","follow the pink floored area toward the fish walled area",""
"Cleaned-KXP_L0_4_7_Dirs_1.txt","Any[1,1,1,4]","stop when the first fish hallway to your left appears",""
"Cleaned-TJS_L0_2_6_Dirs_1.txt","Any[2,1,4]","go right one move",""
"Cleaned-TJS_L0_2_6_Dirs_1.txt","Any[4]","intersection of the gray hallway",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[2,1,4]","go forward one segment",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[4]","there is a piece of furniture here",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[1,1,4]","go forward two segments passing another piece of furniture",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[4]","you should now be facing the yellow-tiled hall",""
"Cleaned-EMWC_L0_3_7_Dirs_1.txt","Any[1,1,1,4]","go forward three segments to the 't' interesection with the pink-flowered carpet hallway",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[2,4]","face the pink-flowered carpet hall",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the brick hall",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[4]","this intersection contains a hatrack",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[1,1,1,1,4]","go forward four segments passing a lamp to the intersection with the wood hall",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with a bare concrete floor",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[4]","this intersection contains a bench",""
"Cleaned-EMWC_L0_4_1_Dirs_1.txt","Any[4]","you will be facing a hatrack farther down the hall",""
"Cleaned-EMWC_L0_7_2_Dirs_1.txt","Any[2,4]","face the yellow-tiled hall",""
"Cleaned-EMWC_L0_7_2_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection with the stone hall",""
"Cleaned-EMWC_L0_7_2_Dirs_1.txt","Any[4]","there is an easel to your right",""
"Cleaned-TJS_L0_2_1_Dirs_1.txt","Any[2,1,1,4]","go all the way down to the grey hall",""
"Cleaned-TJS_L0_2_1_Dirs_1.txt","Any[3,4]","then turn onto the red hall",""
"Cleaned-TJS_L0_2_1_Dirs_1.txt","Any[1,1,1,1,1,1,3,4]","then turn onto the wood hall",""
"Cleaned-TJS_L0_2_1_Dirs_1.txt","Any[1,4]","there is a bench there",""
"Cleaned-WLH_L0_7_3_Dirs_1.txt","Any[2,1,1,1,4]","with your back to the wall move forward along the octagon flooring to the end of the alley",""
"Cleaned-WLH_L0_7_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_L0_7_3_Dirs_1.txt","Any[1,1,4]","move past the chair to the stool",""
"Cleaned-WLH_L0_7_3_Dirs_1.txt","Any[2,1,4]","turn and walk to the dead end",""
"Cleaned-EMWC_L0_7_4_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_L0_7_4_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_L0_7_4_Dirs_1.txt","Any[1,1,1,4]","go forward along the pink-flowered carpet hall three segments to the blue-tiled hall passing a hatrack maybe",""
"Cleaned-EMWC_L0_7_4_Dirs_1.txt","Any[4]","the intersection is empty",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[2,1,4]","walk to the stool",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[3,1,1,4]","turn and walk one block pst the chair",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[3,1,2,4]","turn right",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[4]","you are facing gray stone carpet and an easel is behind you",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[1,1,1,4]","walk forward to the end of the aisle to the blue carpet",""
"Cleaned-WLH_L0_3_6_Dirs_1.txt","Any[3,1,4]","turn left and move one block",""
"Cleaned-KLS_L0_1_7_Dirs_1.txt","Any[2,4]","go towards the intersection wiht red brick",""
"Cleaned-KLS_L0_1_7_Dirs_1.txt","Any[1,2,1,1,1,1,4]","take a right onto the red brick path and go straight until you see a pink flowered path",""
"Cleaned-KLS_L0_1_7_Dirs_1.txt","Any[3,1,2,2,1,1,1,4]","go left on the pink path until you either have to turn left or go towards a dead end",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[2,4]","turn to face the black corridor with the fish on either sides of the walls and an easel at the end",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_L0_6_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_1_7_Dirs_1.txt","Any[2,4]","turn so the wall is on your left",""
"Cleaned-EDA_L0_1_7_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_L0_1_7_Dirs_1.txt","Any[2,1,1,1,1,4]","turn right walk forward four times",""
"Cleaned-EDA_L0_1_7_Dirs_1.txt","Any[2,4]","turn right on the pink hallway",""
"Cleaned-EDA_L0_1_7_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[2,4]","place your back against the wall of the 't' intersection",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[2,4]","turn to the right",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[1,1,1,4]","go forward three segments along the brick hall to the intersection with the pink-flowered carpet hall passing a lamp",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[4]","this intersection contains a hatrack",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_L0_5_7_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection with the yellow-tiled hall",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[2,4]","turn to face the short black hallway with the easel at the end",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[2,4]","from here turn to the right",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[1,1,4]","walk down the yellow corridor twice",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[1,1,4]","walk down the pink corridor to the intersection of the red one 2 steps",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_L0_2_5_Dirs_1.txt","Any[1,1,1,4]","walk forward three times",""
"Cleaned-WLH_L0_2_3_Dirs_1.txt","Any[2,2,4]","with your back to the easel turn right",""
"Cleaned-WLH_L0_2_3_Dirs_1.txt","Any[1,4]","walk to the corner of the green octagon carpet",""
